站点编号,时间,出力(MW)
f1,2023-5-1 0:00,8.648670225264471
f1,2023-5-1 0:15,9.314332706291376
f1,2023-5-1 0:30,9.52941355576119
f1,2023-5-1 0:45,9.621830724501024
f1,2023-5-1 1:00,9.486939487397697
f1,2023-5-1 1:15,10.408544902400736
f1,2023-5-1 1:30,9.9941399700876
f1,2023-5-1 1:45,9.356131088630224
f1,2023-5-1 2:00,9.191025190892145
f1,2023-5-1 2:15,9.433150914366504
f1,2023-5-1 2:30,9.387931569467796
f1,2023-5-1 2:45,10.363948036059979
f1,2023-5-1 3:00,9.457383202921434
f1,2023-5-1 3:15,9.801173646446241
f1,2023-5-1 3:30,9.79626290035786
f1,2023-5-1 3:45,9.655105128016398
f1,2023-5-1 4:00,9.735654163987974
f1,2023-5-1 4:15,10.02583657691131
f1,2023-5-1 4:30,11.220021547448267
f1,2023-5-1 4:45,10.389987022958426
f1,2023-5-1 5:00,10.634506259515609
f1,2023-5-1 5:15,10.761747865085951
f1,2023-5-1 5:30,10.560952748127
f1,2023-5-1 5:45,9.84589905696798
f1,2023-5-1 6:00,10.019493215585271
f1,2023-5-1 6:15,10.25089066361171
f1,2023-5-1 6:30,9.971706697666102
f1,2023-5-1 6:45,10.310038765273914
f1,2023-5-1 7:00,10.40011501924814
f1,2023-5-1 7:15,10.253486680627832
f1,2023-5-1 7:30,10.018674637179517
f1,2023-5-1 7:45,10.014103325012599
f1,2023-5-1 8:00,10.033168934671481
f1,2023-5-1 8:15,9.787482731591208
f1,2023-5-1 8:30,10.0777026108197
f1,2023-5-1 8:45,10.13451307945499
f1,2023-5-1 9:00,9.636395634421032
f1,2023-5-1 9:15,10.048131375128968
f1,2023-5-1 9:30,9.613998943124084
f1,2023-5-1 9:45,9.551453560910304
f1,2023-5-1 10:00,8.834349730372498
f1,2023-5-1 10:15,8.659596588013587
f1,2023-5-1 10:30,8.195522860190877
f1,2023-5-1 10:45,7.479890280656202
f1,2023-5-1 11:00,7.425779014945352
f1,2023-5-1 11:15,7.305178422529831
f1,2023-5-1 11:30,7.25520377215987
f1,2023-5-1 11:45,7.803179090689989
f1,2023-5-1 12:00,8.319883818475898
f1,2023-5-1 12:15,9.166251171540058
f1,2023-5-1 12:30,9.89035143872347
f1,2023-5-1 12:45,9.777244742290678
f1,2023-5-1 13:00,9.484063633644636
f1,2023-5-1 13:15,8.987248444145004
f1,2023-5-1 13:30,9.297181796376837
f1,2023-5-1 13:45,9.486555908047823
f1,2023-5-1 14:00,8.862293254657292
f1,2023-5-1 14:15,8.059140844114198
f1,2023-5-1 14:30,9.202848672102089
f1,2023-5-1 14:45,8.909263540607293
f1,2023-5-1 15:00,9.176824765268806
f1,2023-5-1 15:15,8.277533881748585
f1,2023-5-1 15:30,7.546759690727963
f1,2023-5-1 15:45,7.073369335689446
f1,2023-5-1 16:00,7.067479043568431
f1,2023-5-1 16:15,7.614062500318056
f1,2023-5-1 16:30,8.225430525787964
f1,2023-5-1 16:45,8.59301410985347
f1,2023-5-1 17:00,9.131117304315952
f1,2023-5-1 17:15,9.904259310192408
f1,2023-5-1 17:30,9.761021060832714
f1,2023-5-1 17:45,10.047599926979068
f1,2023-5-1 18:00,10.314576577075087
f1,2023-5-1 18:15,10.314221416502438
f1,2023-5-1 18:30,9.907432019834044
f1,2023-5-1 18:45,10.12930867593403
f1,2023-5-1 19:00,10.490842647603838
f1,2023-5-1 19:15,10.8909416997028
f1,2023-5-1 19:30,11.144042392081369
f1,2023-5-1 19:45,10.85629324614618
f1,2023-5-1 20:00,11.12421377414639
f1,2023-5-1 20:15,11.04711572194607
f1,2023-5-1 20:30,11.154111818579043
f1,2023-5-1 20:45,11.201736944872833
f1,2023-5-1 21:00,11.384012668672487
f1,2023-5-1 21:15,10.759037341603191
f1,2023-5-1 21:30,10.817137775268739
f1,2023-5-1 21:45,11.225524653093526
f1,2023-5-1 22:00,11.590421580001628
f1,2023-5-1 22:15,12.156844661714992
f1,2023-5-1 22:30,11.76543119980746
f1,2023-5-1 22:45,11.497368728299998
f1,2023-5-1 23:00,11.782747544414331
f1,2023-5-1 23:15,12.503343662702655
f1,2023-5-1 23:30,14.894417398910761
f1,2023-5-1 23:45,16.12676811667377
